Date,Adj Close,Close,High,Low,Open,Volume,VIX,puntaje_sent_fin_pos,puntaje_sent_fin_neu,puntaje_sent_fin_neg,recom_inv_llm,rows_per_day,has_news
2023-10-23,285.376220703125,299.2200012207031,303.54998779296875,298.19000244140625,298.2900085449219,2959800,20.3700008392334,0.31252726454001206,0.13168668746948237,0.5557860085167564,2.769230769230769,13.0,1
2023-10-24,285.3380432128906,299.17999267578125,303.1000061035156,299.0799865722656,300.0,1697100,18.969999313354492,0.0466361418366432,0.933509111404419,0.0198547895997762,4.0,1.0,1
2023-10-25,283.030029296875,296.760009765625,300.0,295.0299987792969,298.6000061035156,1809300,20.190000534057617,0.0,0.0,0.0,0.0,0.0,0
2023-10-26,283.2493896484375,296.989990234375,300.1400146484375,294.7799987792969,296.9599914550781,2011200,20.68000030517578,0.06740428600460283,0.8336111009120941,0.09898466542363162,3.4,10.0,1
2023-10-27,276.4969787597656,289.9100036621094,298.2699890136719,289.3599853515625,297.54998779296875,2601700,21.270000457763672,0.0408516973257064,0.9374338388442992,0.0217144880443811,3.0,1.0,1
2023-10-30,286.9117126464844,300.8299865722656,301.80999755859375,293.2900085449219,293.45001220703125,3065200,19.75,0.03168008569628,0.5136197507381438,0.4547002059407532,3.0,2.0,1
2023-10-31,289.5631103515625,303.6099853515625,304.2900085449219,300.70001220703125,301.67999267578125,2611000,18.139999389648438,0.0387960597872734,0.9405397176742554,0.0206642635166645,3.0,1.0,1
2023-11-01,292.9488830566406,307.1600036621094,308.25,302.8399963378906,303.3299865722656,2345400,16.8700008392334,0.03339109430089585,0.47848184220492845,0.48812709096819157,4.0,2.0,1
2023-11-02,299.2434997558594,313.760009765625,314.5400085449219,308.0,309.69000244140625,2597000,15.65999984741211,0.0,0.0,0.0,0.0,0.0,0
2023-11-03,312.4622497558594,327.6199951171875,329.3299865722656,317.92999267578125,318.4599914550781,3742000,14.90999984741211,0.0087248859927058,0.0325099974870681,0.9587650895118712,4.0,1.0,1
2023-11-06,308.9239501953125,323.9100036621094,328.8999938964844,322.1000061035156,326.6600036621094,2087600,14.890000343322754,0.07830011099576943,0.7396649183197455,0.1820349771190773,3.6363636363636362,11.0,1
2023-11-07,308.9620666503906,323.95001220703125,326.3900146484375,321.2900085449219,322.1300048828125,1505000,14.8100004196167,0.0395569428801536,0.9404307007789612,0.0200123209506273,5.0,1.0,1
2023-11-08,309.5438232421875,324.55999755859375,326.6600036621094,323.6700134277344,323.95001220703125,1484400,14.449999809265137,0.018964409828186,0.0201167520135641,0.9609188437461852,4.0,1.0,1
